hostname,mgmt_ip,site_code,site_name,country_code,country_id,site_id,role,os,port_count,users_served
uspat-sw-07,10.1.213.7/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-08,10.1.213.8/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-09,10.1.213.9/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-10,10.1.213.10/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-11,10.1.213.11/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-12,10.1.213.12/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-13,10.1.213.13/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-14,10.1.213.14/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-15,10.1.213.15/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-16,10.1.213.16/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-17,10.1.213.17/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-18,10.1.213.18/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-19,10.1.213.19/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-20,10.1.213.20/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-21,10.1.213.21/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-22,10.1.213.22/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-23,10.1.213.23/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-24,10.1.213.24/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-25,10.1.213.25/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-26,10.1.213.26/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-27,10.1.213.27/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-28,10.1.213.28/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-29,10.1.213.29/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-30,10.1.213.30/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-31,10.1.213.31/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-32,10.1.213.32/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-33,10.1.213.33/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-34,10.1.213.34/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-35,10.1.213.35/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspat-sw-36,10.1.213.36/32,us-paterson,"Paterson, New Jersey",us,1,213,sw,IOS-XE,48,24
uspea-sw-01,10.1.214.1/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-02,10.1.214.2/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-03,10.1.214.3/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-04,10.1.214.4/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-05,10.1.214.5/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-06,10.1.214.6/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-07,10.1.214.7/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-08,10.1.214.8/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-09,10.1.214.9/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-10,10.1.214.10/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-11,10.1.214.11/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-12,10.1.214.12/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-13,10.1.214.13/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-14,10.1.214.14/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-15,10.1.214.15/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-16,10.1.214.16/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-17,10.1.214.17/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-18,10.1.214.18/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-19,10.1.214.19/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-20,10.1.214.20/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-21,10.1.214.21/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-22,10.1.214.22/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-23,10.1.214.23/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-24,10.1.214.24/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-25,10.1.214.25/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-26,10.1.214.26/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-27,10.1.214.27/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-28,10.1.214.28/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-29,10.1.214.29/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-30,10.1.214.30/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-31,10.1.214.31/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-32,10.1.214.32/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-33,10.1.214.33/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-34,10.1.214.34/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-35,10.1.214.35/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspea-sw-36,10.1.214.36/32,us-pearland,"Pearland, Texas",us,1,214,sw,IOS-XE,48,24
uspem-sw-01,10.1.215.1/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-02,10.1.215.2/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-03,10.1.215.3/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-04,10.1.215.4/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-05,10.1.215.5/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-06,10.1.215.6/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-07,10.1.215.7/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-08,10.1.215.8/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-09,10.1.215.9/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-10,10.1.215.10/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-11,10.1.215.11/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-12,10.1.215.12/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-13,10.1.215.13/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-14,10.1.215.14/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-15,10.1.215.15/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-16,10.1.215.16/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-17,10.1.215.17/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-18,10.1.215.18/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-19,10.1.215.19/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-20,10.1.215.20/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-21,10.1.215.21/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-22,10.1.215.22/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-23,10.1.215.23/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-24,10.1.215.24/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-25,10.1.215.25/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-26,10.1.215.26/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-27,10.1.215.27/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-28,10.1.215.28/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-29,10.1.215.29/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-30,10.1.215.30/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-31,10.1.215.31/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-32,10.1.215.32/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-33,10.1.215.33/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-34,10.1.215.34/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-35,10.1.215.35/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspem-sw-36,10.1.215.36/32,us-pembroke-pines,"Pembroke Pines, Florida",us,1,215,sw,IOS-XE,48,24
uspeo-sw-01,10.1.216.1/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-02,10.1.216.2/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-03,10.1.216.3/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-04,10.1.216.4/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-05,10.1.216.5/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-06,10.1.216.6/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-07,10.1.216.7/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-08,10.1.216.8/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-09,10.1.216.9/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-10,10.1.216.10/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-11,10.1.216.11/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-12,10.1.216.12/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-13,10.1.216.13/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-14,10.1.216.14/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-15,10.1.216.15/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-16,10.1.216.16/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-17,10.1.216.17/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-18,10.1.216.18/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-19,10.1.216.19/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-20,10.1.216.20/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-21,10.1.216.21/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-22,10.1.216.22/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-23,10.1.216.23/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-24,10.1.216.24/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-25,10.1.216.25/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-26,10.1.216.26/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-27,10.1.216.27/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-28,10.1.216.28/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-29,10.1.216.29/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-30,10.1.216.30/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-31,10.1.216.31/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-32,10.1.216.32/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-33,10.1.216.33/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-34,10.1.216.34/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-35,10.1.216.35/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeo-sw-36,10.1.216.36/32,us-peoria-az,"Peoria, Arizona",us,1,216,sw,IOS-XE,48,24
uspeor-sw-01,10.1.217.1/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-02,10.1.217.2/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-03,10.1.217.3/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-04,10.1.217.4/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-05,10.1.217.5/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-06,10.1.217.6/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-07,10.1.217.7/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-08,10.1.217.8/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-09,10.1.217.9/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-10,10.1.217.10/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-11,10.1.217.11/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-12,10.1.217.12/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-13,10.1.217.13/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-14,10.1.217.14/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-15,10.1.217.15/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-16,10.1.217.16/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-17,10.1.217.17/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-18,10.1.217.18/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-19,10.1.217.19/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-20,10.1.217.20/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-21,10.1.217.21/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-22,10.1.217.22/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-23,10.1.217.23/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-24,10.1.217.24/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-25,10.1.217.25/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-26,10.1.217.26/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-27,10.1.217.27/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-28,10.1.217.28/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-29,10.1.217.29/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-30,10.1.217.30/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-31,10.1.217.31/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-32,10.1.217.32/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-33,10.1.217.33/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-34,10.1.217.34/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-35,10.1.217.35/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspeor-sw-36,10.1.217.36/32,us-peoria-il,"Peoria, Illinois",us,1,217,sw,IOS-XE,48,24
uspit-sw-01,10.1.218.1/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-02,10.1.218.2/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-03,10.1.218.3/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-04,10.1.218.4/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-05,10.1.218.5/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-06,10.1.218.6/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-07,10.1.218.7/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-08,10.1.218.8/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-09,10.1.218.9/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-10,10.1.218.10/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-11,10.1.218.11/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-12,10.1.218.12/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-13,10.1.218.13/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-14,10.1.218.14/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-15,10.1.218.15/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-16,10.1.218.16/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-17,10.1.218.17/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-18,10.1.218.18/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-19,10.1.218.19/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-20,10.1.218.20/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-21,10.1.218.21/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-22,10.1.218.22/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-23,10.1.218.23/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-24,10.1.218.24/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-25,10.1.218.25/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-26,10.1.218.26/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-27,10.1.218.27/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-28,10.1.218.28/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-29,10.1.218.29/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-30,10.1.218.30/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-31,10.1.218.31/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-32,10.1.218.32/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-33,10.1.218.33/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-34,10.1.218.34/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-35,10.1.218.35/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspit-sw-36,10.1.218.36/32,us-pittsburgh,"Pittsburgh, Pennsylvania",us,1,218,sw,IOS-XE,48,24
uspla-sw-01,10.1.219.1/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-02,10.1.219.2/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-03,10.1.219.3/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-04,10.1.219.4/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-05,10.1.219.5/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-06,10.1.219.6/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-07,10.1.219.7/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-08,10.1.219.8/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-09,10.1.219.9/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-10,10.1.219.10/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-11,10.1.219.11/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-12,10.1.219.12/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-13,10.1.219.13/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-14,10.1.219.14/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-15,10.1.219.15/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-16,10.1.219.16/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-17,10.1.219.17/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-18,10.1.219.18/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-19,10.1.219.19/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-20,10.1.219.20/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-21,10.1.219.21/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-22,10.1.219.22/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-23,10.1.219.23/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-24,10.1.219.24/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-25,10.1.219.25/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
uspla-sw-26,10.1.219.26/32,us-plano,"Plano, Texas",us,1,219,sw,IOS-XE,48,24
